"scientific.name","common.name","observed.on","location","latitude","longitude","listing.status"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3662762,-68.0763477,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3231322,-68.1873536,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.343207,-68.044442,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3403019,-68.0582428,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.2431392,-68.2993412,"state threatened"
"Aquila chrysaetos","Golden Eagle",NA,NA,44.3481336,-68.2717656,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.33397,-68.058533,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.332874,-68.061074,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.33411,-68.058629,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.350742,-68.191514,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3396485,-68.1772259,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3500922,-68.0540156,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.33658,-68.05675,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.331111,-68.26333,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.310833,-68.32,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3625954,-68.0390396,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3443026,-68.0561185,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3443026,-68.0561185,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3469312,-68.1873322,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2373,-68.3025,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3094113,-68.3220773,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3072668,-68.1901217,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3072668,-68.1901217,"state threatened"
"Alca torda","Razorbill",NA,NA,44.2219221,-68.3371925,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2426166,-68.299427,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.341434,-68.248681,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2426166,-68.299427,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3577378,-68.0758052,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3329687,-68.2666183,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.36181,-68.2079691,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Sterna paradisaea","Arctic Tern",NA,NA,44.2414724,-68.1983643,"state threatened"
"Sterna paradisaea","Arctic Tern",NA,NA,44.3385984,-68.2733291,"state threatened"
"Sterna paradisaea","Arctic Tern",NA,NA,44.3385984,-68.2733291,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3385984,-68.2733291,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2414724,-68.1983643,"state threatened"
"Nycticorax nycticorax","Black-crowned Night-Heron",NA,NA,44.285195,-68.345903,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3329687,-68.2666183,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3245339,-68.2658844,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3334847,-68.4041781,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2373,-68.3025,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3023735,-68.3142483,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3146368,-68.3434689,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.331111,-68.26333,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3783132,-68.2284835,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3072668,-68.1901217,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.349511,-68.187845,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
